tweet	relevance	sentiment
HINWEIS: Die Deutsche Bahn teilt mit...ab sofort ist der Streik beendet. GDL und Deutsche Bahn sind sich wohl nun... http://t.co/g1bNoBVtD6	true	positive
"Kicker Online: Allagui trumpft gegen die ""Deutsche Bahn"" auf http://t.co/SRDAZfzOEx"	true	neutral
Polizeiauto mit Lautsprechern spielt an S- Bahn Stadion Helene Fischer. Sie wollen also Randale provozieren. #GERPOL	true	neutral
RT @elodiesworld: So lang kann ich gar nicht Bahn fahren, wie ich nachfaven müsste. Wart ihr heut fleißig. FEIERABEND ...vorläufig	true	neutral
@C0NQUi Informationen zu den Fahrgastrechten im Eisenbahnverkehr finden Sie hier: https://t.co/IAbCyf6RSk /ch //cc @DB_Bahn	true	neutral
RT @DB_Bahn: @UWAP_DE Dann sieht das wohl schlecht aus. Vielleicht können Sie ja noch ein paar Pfandflaschen sammeln. ;) /ki	true	neutral
RT @ksta_news: Berlin: Betrunkene Fahrgäste hindern Syrer am Aussteigen aus der S-Bahn https://t.co/yncAxnHkL5 (cba)	true	negative
"""Ich hab Bomben auf mein Bild gezeichnet, das Bild kann nur bombastisch sein."" Typ in der Bahn so."	true	neutral
MINECRAFT PS4 [ger][Deutsch] Bergbau Bahn: http://t.co/wu1fYWAfM3	false	neutral
RT @astefanowitsch: . @DB_Bahn Könnten Vorgesetzte von Herrn/Frau „/ki“ sich hierzu bitte äußern? Mfg, ein langjähriger BC100-Kunde. https:…	true	neutral
@RainbowCrasheed Ärgerlich, dass Sie genau an die Bahn geraden die verspätet ist. :-( Der Großteil ist pünktlich. Schönen Tag Ihnen :-) /pl	true	neutral
[S-Bahn M] Stammstrecke: Feuerwehreinsatz / derzeit kein Halt in München Hbf Tiefgeschoss (Stand 31.12.2015, +++ https://t.co/R1VJGDskSs	true	neutral
Wenn ich in der Bahn Leute Comics lesen sehe, die ich feier, muss ich mich oft zurückhalten, sie nicht darauf anzusprechen...	true	neutral
DE- EVG: Nun droht die andere Bahn-Gewerkschaft mit Streik: Die Lokführergewerkschaft GDL been... http://t.co/PR3sjJuLnx DSWi.eu Germany	true	negative
RT @KanailleGrande: Geile Musik gehört. Haltestelle verpasst. Bahn verpasst. Laufen. Geile Musik hören.	true	neutral
Nach dem die deutsche Bahn es mal wieder verkackt hat geht es jetzt 1 1/2 Stunden später nach Stuttgart.	true	negative
ne alte bahn � rockt! ich zahl trotzdem nicht http://t.co/L5KM1JlSIK	true	positive
"RT @BinDerStefan: Die S-Bahn-Station ""Zentralfriedhof"" wär mit dem Zusatz ""Endstation"" irgendwie lustiger"	true	neutral
Hier in der Bahn war grad ein Junge der wie Seamus Finnigan aussah. Omg.	true	neutral
RT @MattheusBO: Antwort von @DB_Bahn Züge so langsam, weil Quickrestorangs leute dick gemacht ihr könnt nich wegen eigene umfähigkeit ander…	true	negative
Bodo Ramelow soll gemeinsam mit Matthias Platzeck den GDL-Bahn-Tarifstreit schlichten	true	negative
RT @Krausebambo: Der Aussteigemensch hier drückte den Türöffneknopf in der Bahn so professionell, das lernt man nur an diesen Dönerglückss…	true	neutral
Dieselnetz Südthüringen: Vertragsunterzeichnung in Erfurt https://t.co/p3n7dqYWxe #Betrieb #News #Bahn	true	neutral
@BlackyRaptor du sitzt auch nicht in einer nicht klimatisierten Bahn x) *sag ich einfach*	true	negative
#hvv #kontrolle S Bahn Jungfernstieg https://t.co/AKclVhbdv0	true	neutral
""" Wir sind 3 Minuten zu früh an unserem Zielort, ich hoffe Sie haben nichts dagegen!"" #db #bahn"	true	positive
"""Der 2. Zugteil hat soeben Einfahrt erhalten."" Da ist er ja, der kleine Racker! #lt # bahn # db"	true	neutral
RT @DB_Bahn: Entdecken Sie die Schweiz auch im Frühling: https://t.co/qvw9hmrI1w. Gute Nacht und bis morgen /ar	false	neutral
@Aimar_HH Bahn hat Verspätung, kann also nix für, sonst wäre ich schon längst gut dabei.	true	negative
RT @streckenagent_M: #S-Bahn-#Gesamtnetz: #Personen #am #Gleis / #Sperrung #s-bahn #München #MVV https://t.co/47uWCYXMFZ	true	negative
Trilex Express mit DB-Regio Wagen und Länderbahn Personal. Scheint ja gut zu laufen bei denen.	true	neutral
Mit dem Fahrrad unterwegs in der Bahn: Manchmal wird es sehr eng https://t.co/T4gk9IeLb2	true	negative
@WirtschaftDE Nach 20 Jahren hat es die Bahn nicht geschafft Internetzugang in ihren Zügen bereitzustellen. @DB_Presse	true	negative
Das arme Mädel hier in der Bahn muss als Kind in einen Kessel Zauber... äh -parfum gefallen sein. #meinegüte	true	neutral
"Und jetzt Sitz ich der Bahn und mach meine has...╮(︶﹏︶"")╭(╥╯^╰╥)"	true	neutral
RT @TAOnline: Die Bahn feiert heute Einweihung der neuen Hochgeschwindigkeits-Trasse Erfurt-Leipzig/Halle https://t.co/mf33QUZCAj	true	positive
@Futurama94 hast du ahnung wie man vom ffm hbf zur messe kommt mit s/u-bahn? :D	true	neutral
@GoogleKnowsUs Lieber Bahn fahren anstatt sich zu ärgern dass man den Neo verpasst ;) @AppleMaximilian	true	neutral
@SBahnBerlin habt ihr alle den Oscar geschaut oder warum warte ich gerade seit 15 Minuten auf meine Ring-Bahn am Montag morgen ??	true	neutral
Schon wieder Bahn fahren	true	neutral
Ein hoch auf die deutsche Bahn, in den letzten 2 Wochen bn ich nicht einmal pünktlich nach hause gekommen �	true	negative
Kaum kam die Meldung, dass sich geeinigt wurde im Tarifkonflikt, schon funktioniert mal wieder gar nüscht bei der #Bahn!!	true	negative
Linke Gewalttäter greifen Grenze zu #Österreich an Autobahn und Bahn am #Brenner gesperrt https://t.co/lmfymkgWLP	false	neutral
RT @welt: Sparpreise: So kommen Sie mit der Bahn günstig ans Ziel https://t.co/WOT5DPCMZZ https://t.co/aG5zPSl8zf	true	neutral
@DB_Bahn @DB_Info wohin soll ich die Rechnung des Taxis schicken, dass ich wegen der Sperrung in Solingen nehmen musste?	true	negative
Notarzteinsatz am Gleis, Zugausfall wegen Technischer Störung, Zugverspätung wegen keine Ahnung Gg @DB_Bahn @DB_Info	true	negative
@DB_Bahn vielen dank für die schöne zeit	true	positive
@DB_Bahn findet ihr das cool, Mahnungen für BC vor Erhalt derselben zu schicken, dann monatelang nix & dann Inkasso, obw mittlw bezahlt?	true	negative
mit der #Bahn durch #BahnhofZoo und unten die gelben Busse. #Fernbus #Linienbus https://t.co/z79KLYbf2z	true	neutral
Am #VVS kann es nicht liegen, da die #SSB zur gleichen Zeit eine Störung via @VVS gemeldet hat. Wohl eher ein Versagen der #Bahn	true	negative
@raulde Ja, die @DB_Bahn hat sportliche Preise für Getränke etc. in den Zügen.	true	negative
RT @KaiMeyer: Werbung im Magazin der Deutschen Bahn. Los geht´s. https://t.co/QHwkke3Qah	true	neutral
Was ist schlimmer als mit gedrosselter Leitung zu surfen? – Wenn man dabei auch noch im Zug der Deutschen Bahn sitzt. -.-	true	negative
@t_berium richtig. Aber trotzdem schon ganz passend was ich so an Abfahrtszeiten lese alá “nächste S- Bahn erst in 5min? Srsly?!”	true	negative
Ein Land, in dem schnelles kostenloses #wifi in der Bahn selbstverständlich ist @holland_de #lekkerradeln	false	neutral
Mir sitzt in der Bahn jmd gegenüber, der permanent an seinen Nägeln kaut...Macht das bitte nicht. Das ist so widerlich >w	true	negative
Täglich zu Fuß bei Wind und Sturm zur Bahn. Drölfzig Nachbarn fahren täglich mit dem Auto vorbei. Der Rumäne hält an.Das ist Deutschland.	true	neutral
es wäre halt einfach billiger für mich zu Lisa zu fliegen und zurück mit Megabus zu fahren als mit der Bahn hin und zurück zu fahren, ok.	true	neutral
Kinder Preisportal: BRIO Meine erste Brio Bahn https://t.co/nPl6smG4DK	false	neutral
RT @NDRreporter: Mit der Railroad Development Corporation nach Sylt? Das US-Unternehmen will der @DB_Bahn wohl Konkurrenz machen. https://t…	true	neutral
.@Telekom_hilft @DB_Bahn ICE90 rtg Hamburg, Wagen 28 Internet ausgefallen. #derTechnikerWeissBescheid	true	negative
"RT @tabletennisgame: Kinder in der Bahn: ""Fachabi ist besser, da hast du alles. Beim Abi konzentriert du dich nur auf eine Sache""."	true	neutral
Du hast eine Verspätung gut bei mir, @DB_Bahn! Ich: Falscher Bhf., ICE verpasst. Aaargh! #Bahn: Zugbindung aufgehoben - kostenfrei. Danke!	true	positive
@darksun666 ach du scheiße einer von der altem SED naja sieg für die bahn @niemehrgruen	true	neutral
@DB_Bahn kann ich mit dem Deutschlandpass auch mit dem ALX reisen? Finde gerade keine sichere Antwort.	true	neutral
@StadtLeipzig Gern: Stötteritzer Str. Richtung Stötteritz/S-Bahn rechts.	true	neutral
Warum fährt meine Bahn durch einen Wald? - Achja das tut sie ja immer	true	neutral
Die automatischen Ansagen im IC2 sind ja ganz nett @DB_Bahn – aber müssen die sich wirklich im 2Minuten-Takt wiederholen?	true	positive
"Mobilität: Die Deutsche Bahn will iRGENDWANN auch fahrerlose Autos für die ""letzte Meile"" anbieten https://t.co/zxOYcjgof0 via @verge"	true	neutral
"das einige ""normale "" auch Angst vor Wasser haben, ist mit heute in der s-Bahn auch aufgefallen �� #IBES"	true	neutral
Hey @DB_Bahn, wehe, ich verpass meinen Anschlusszug um 21:41 Uhr in Regensburg, dann ist aber Polen offen.	true	neutral
es ist garnicht so einfach von A nach B wenn die Deutsche Bahn dazwischen kommt .. http://t.co/85a2gak7Sb	true	negative
Junge, junge, @DB_Bahn! Heute ist aber der Wurm drin! Bekomme ich mit ICE725 in Nürnberg noch den Anschluss zu ICE 883?	true	negative
@RaikaniYT Was erwartest du von der Deutschen Bahn denn? Das sie denken? xD	true	negative
Bemo HOm Rhb Rhatische Bahn B 2347 2nd Class Passenger Coach Wagon Personenwagen https://t.co/uxmsVl327y https://t.co/36eOscpHIG	false	neutral
RT @MDRINFO: Tschechien und Slowakei schlagen Bahn-Korridor für syrische #Flüchtlinge zwischen Ungarn und Deutschland vor	false	neutral
so neu, so wach, so safe - but #schland #sehthin + #EU ! #Blauhelme nach #Ungarn + @DB_Bahn soll fahren shuttle NOW! https://t.co/2oZiaRnbvc	true	neutral
#Signalstörung behindert ohnehin verspäteten #ICE 595 kurz nach Abfahrt in #Stuttgart. #Bahn #S21	true	negative
@DB_Bahn Ok. Danke. :) Dann morgen früh nochmal LiveAuskunft.	true	neutral
Testet die S-Bahn Stuttgart ein free W-Lan Zug?	true	neutral
@DB_Bahn was fürn mist -.-	false	neutral
#halloween2015 ist dann, wenn sich an der S-Bahn Reeperbahn keiner neben dich und dein Blutrinnsal setzen will.	true	neutral
S-Bahn fahren macht erst ab 35°C so richtig Spaß - fabelhaft	true	neutral
Auf Instagram gefunden: #longboard in der #s-Bahn. The Bavarian Style: https://t.co/WpbcNQx1Gx	true	neutral
.@titanic macht ihr jetzt auch die Cover für die Deutsche Bahn Zeitschrift mobil? http://t.co/oSMMkYUKxf	true	neutral
Das wird ja noch lustig mit der Deutschen Bahn. Noch 2 Jahre 4h pendeln könnte zum Albtraum werden.	true	neutral
wenn weiblich mensch s bahn vergangenheit spandau endhaltestelle mit mir zusammen sein will von sich aus von selbst http://t.co/dicdlRhPKT	true	neutral
Kiddo Kat: Die mit dem 70 Mio-Clip aus der S-Bahn kommt mit EP: Wir erinnern uns: Kiddo Kat wurde quasi über ... https://t.co/TMEQqxAoim	true	neutral
@laradxchx @janmeyer DIESE 8 MIN BAHN FAHREN AHHH	true	negative
RT @theR3m: .@DB_Bahn empfiehlt Menschen die sich zu teure Tickets nicht/nur in Raten leisten können hämisch Flaschen zu sammeln https://t.…	true	negative
Ansage im Zug. Auf Englisch, Deutsch und Bayrisch. Humor haben sie. :) #triptomunich @DB_Bahn #fb	true	positive
@DB_Bahn Danke.	true	neutral
weil hier ein typ randale in der bahn gemacht hat und die polizei kommen musste, verpasse ich jetzt meinen bus und muss ne stunde warten	true	negative
#Streiks bei der #Bahn werden heute um 19 Uhr beendet http://t.co/r11Nefy4tF	true	positive
RT @phornic: Nette Mitarbeiter der Bahn sind nett	true	positive
RT @elba013: Druck per Gesetz - Mehr Konkurrenz für die Bahn - Wirtschaft - Süddeutsche.de https://t.co/vwHocrjbqT via @SZ	true	neutral
RT @bckaemper: Fordern Sie von @FritzKuhn1 & @WinneHermann für den #s21-Lenkungskreis am 4.11, dass die Bahn die Trauerweide wie zugesagt z…	true	neutral
Die Bahn kann es nicht, #Gigaliner sind nichts halbes und nichts ganzes. https://t.co/y6fPNdiPih https://t.co/807NVmOAuI	true	negative
@Lehnzherr Och neh ey.. Dann wirds aber schon knapp bis zwölf :( scheiß Bahn.	true	negative
Ich war grad so in mein Handy vertieft, dass meine Bahn gekommen und ohne mich weiter gefahren ist...	true	neutral
"@DB_Bahn hi. Wagen ""3950"" der S-Bahn Rhein Main hat ne üble Flachstelle :-/ könnt ihr's weiter geben?"	true	negative
@DB_Bahn Ah, dann ist das vermutlich einfach mein Monatsticket? Preis kommt hin, wenn ich so darüber nachdenke… :)	true	neutral
In der Bahn nach home	true	neutral
obwohl bahn kann er auch nicht nehmen sage nur Eschede ;) #domian	true	neutral
WAHRSCHEINLICH IST DIE BAHN JETZT ÜBERFÜLLT HOLLY FUCK	true	negative
@ollivetti Nicht in der Bahn. Am Flussufer.	true	neutral
+++ Bahn-Streik im News-Ticker +++ - Erster öffentlicher Auftritt der Bahnschlichter erwartet http://t.co/KCXp99m2Un	true	negative
RT @Janwaldsied: Romantik fängt dort an, wo ich die Tür in der Bahn öffne und ich dich erst einsteigen lasse, weil du mich nicht aussteigen…	true	negative
Bahn-Chef Grube verspricht Ende der umgekehrten Wagenreihung: Im Zuge ihrer Service-Offensive verspricht die D... https://t.co/ukSlaHQYOY	true	neutral
RT @cfkOne: Bin ab sofort Hauptanteilseigner der Bahn. Kaufte am Frankfurter Hbf ein Liter Wasser für 3 Euro. Und morgen entlasse ich den B…	true	neutral
Bahn Radweg Vennbahn https://t.co/vDXQLwLg58	false	neutral
RT @ChillingCharly: Wann habt ihr das letzte Mal entspannt einen Anschluss bei der Bahn bekommen?	true	neutral
RT @StZ_NEWS: Mehrere Störungen im S-Bahn-Verkehr bringen momentan die Linien S 1, 2, 3, 4 und 5 aus dem Takt #vvs https://t.co/UJ4Oj2zfbC	true	negative
Um diese Uhrzeit am Sonntagmorgen nüchtern S-Bahn fahren ist irgendwie ... ... ungewöhnlich	true	neutral
Leider sind die Sitzplatzreservierungs-Indormationen nicht verfügbar - as always #deutscheBahn @DB_Bahn	true	negative
Ich wünsche der gesamten Drecks-#S21-#LGNPCK-Mafia ein beschissenes Jahr 2016 @gruenestuttgart @GrueneBW @Die_Gruenen #Bahn #Kretschmann	true	negative
@DB_Bahn wir stehen wieder und der Grund für die Verspätung ist unmöglich.	true	negative
Wegen Abstandes auf die S Bahn verkehrt ME 83487 nach Cuxhaven ab Stade mit 13 Minuten Verspaetung	false	neutral
Linie 120 * Folgende Fahrt entfällt durch aufgrund eines Wagenschadens * Blumenberg S-Bahn 18:04h - Chorweiler... http://t.co/4fNHlRSUpv	true	negative
FAQ zum Bahn-Tarifkonflikt: Per Schlichtung zum Erfolg? http://t.co/zC8gjDd63Z #Bahn #GDL #EVG	true	negative
"Gespräche in der Bahn ""2:1 ne?"" ""nee 3:1..einmal Müller zweimal Reus"" Also dann: Glückwunsch Herr Reus nicht spielen und trotzdem treffen"	true	neutral
Die Bahn macht mir schon wieder Spaß. 12 Minuten Verspätung. Hoffentlich klappt das in Frankfurt mit dem Umsteigen.	true	negative
Gestrandet in Giengen. War so klar dass die Züge der @DB_Bahn das nicht verpacken. Ist und bleibt ein #Drecksladen #fb	true	negative
RT @fahrgaeste_de: Barrierefreiheit: #Bahn modernisiert zahlreiche Bahnhöfe - #Bayern - Süddeutsche.de https://t.co/edlt5z0BTy via @SZ	true	positive
Ziemlich nett von der @DB_Bahn , dass wir für die rollende Sauna hier nicht extra zahlen müssen. #ec379 #uff	true	negative
Ohne Erlaubnis gefällt und abgefahren: Der Kahlschlag am Gallberger Weg geht auf Bahn-Mitarbeiter zurück. Das... https://t.co/tgNCEomPLW	true	neutral
"@h4rvk4 @SaschaTee hab dann doch Sport gemacht. ""Kommst du mit in die Altstadt? ........ Bahn kommt!"" *zum Bahnhof rennt*"	true	neutral
Softwareingenieur (m/w) Bahn- und Signaltechnik http://t.co/476W1tOdoX #ITjobs	false	neutral
WIR HABEN EINE FUCKING MEIN FERNBUS - FLIXBUS-HALTESTELLE AUFFER INSEL WTF OMG ICH KANN FÜR 9€ NACH MALMÖ	false	neutral
@holgi die S-Bahn ist nicht nur in Berlin kaputt https://t.co/SpygC1IHHv	true	negative
RT @DB_Bahn: @UWAP_DE Dann sieht das wohl schlecht aus. Vielleicht können Sie ja noch ein paar Pfandflaschen sammeln. ;) /ki	true	neutral
Bahn-Streik wird beendet - SPIEGEL ONLINE - http://t.co/KBWX9lH5NL Was'n da los?	true	positive
Kritik an Bahn-Politik: Mehdorn wettert wieder https://t.co/f2CSRVv9Dg via @ntvde	true	negative
RT @GreveBus: Wachstum beim #Fernbus - Bahn hat keinen Fahrgast an den Bus verloren https://t.co/gy6oDpW9LC via @sharethis	true	neutral
RT @bomelino: Habe gerade knapp den Zug verpasst. Weil ich meine Bahncard nich gefunden hab. Weil ich keine Hose anhatte. Weil ich noch …	true	neutral
"RT @brittSTGT: Je jünger umso ""ich bleib in der Bahn direkt an der Tür stehen""."	true	neutral
null	false	neutral
Hast du schon Deutsche Bahn #Jobs in #Frankfurt auf unserer Homepage gesehen? https://t.co/TSR12EfYKm	false	neutral
@Schenie9 Informieren Sie sich bitte direkt hier: http://t.co/q4CVclSlzQ. /ja	false	neutral
Überall sind Jungs mit roten Schuhen. Ich will doch nur S-Bahn fahren, ohne diese Schuhe zu sehen.	true	neutral
Mich soo auf den neuen Doppelstock-IC gefreut (IC2155) -und dann stehste am Gleis & es kommt ein uralter dreckiger IR angerattert @DB_Bahn	true	neutral
Aber dann in göttingen haben wir wieder Verspätung.... Ein Glück... Brauche meine Vorurteile gegen @DB_Bahn nicht revidieren	true	negative
1967 GERMANY Cover SAARBRÜCKEN HBF Railway SG1439 Zweifrequenz-E-Lok der DB https://t.co/7KhM8VmwsL https://t.co/2KdC5XJoOm	true	neutral
"@DB_Bahn Verstehe, oder dann eben die Veranstalter des Freimarktes, Weihnachtsmarktes, etc.? Weil wenn ""nur"" Fußball ist geht es ja idR"	true	neutral
RT @kakisandcashews: Kein Tag ohne S-Bahn-Stress #ihrwolltmichdochverarschen #sbahnberlin	true	negative
Finanzberatung mit der Deutschen Bahn https://t.co/wFYj5P9Vpk	false	neutral
RT @krokodilgemuese: Ganz ernsthaft. Das ist nicht nur für einen „Kundenservice“ unterste Schublade und zutiefst ekelhaft. @DB_Bahn https:/…	true	negative
die deutsche bahn will mich doch verarschen. 25 minuten verspätung. ICH MUSS ZUR ARBEIT	true	negative
Bei Starkregen mit 200 über die Bahn fegen - ja, ich bin ein Hurrikan #wirbelwind #hurrikan #taifun #nothingsgonnastopmenow	false	neutral
Wegen einer betrieblichen Störung im Bereich der Nord/Süd Bahn kommt es auf den Linien S1, S2, S25 und S85 zu... https://t.co/ERcTWgXXFc	true	negative
Wenn die #Schüler in der #Bahn über die #Alten sprechen, bin #ich wohl auch gemeint. #TooOldForThisShit	true	neutral
RT @welt: Sicherheitsrisiko: Offenbar hunderte Notruf-Funklöcher bei der Bahn https://t.co/uqFZPmdUqb https://t.co/9YeptPRRpv	true	negative
"Wenn man sich denkt ""oh nein, fast 30m draußen auf Anschluss-Bus warten"" & es dann im IC heißt ""20m Verspätung"", hat man @DB_Bahn mal gern…"	true	negative
Die scheiß Deutsche Bahn. Unfähig irgendeinen scheißdreck geregelt zu bekommen. Busse die ne halbe Stunde länger brauchen als die Bahn super	true	negative
@DB_Bahn wissen sie warum	true	neutral
Cavendish kehrt für Rio auf Bahn zurück: Topsprinter Mark Cavendish will sich als Bahnradfahrer für die Olympischen… https://t.co/EjDzUm7tUD	false	neutral
152 105-3 DB Schenker bei Lichtenfels am 10.11.2015. #bahnbilderde https://t.co/duBS8qfBTh https://t.co/s13zv71XHc	true	neutral
