ID,Stance
Von #beatrixvonstorch jede Geistige Entgleisung von #aliceweidel und nehmen keinerlei Notiz von den kleinen alltäglichen Kämpfen der Personen in unserer unmittelbaren Umgebung. Ich beobachte mich dabei wie so langsam der Hass und das Gift der Hetze und der Duktus der #Nazihetze,negative
"AfD PK. Dr. Alice Weidel und Dr. Alexander Gauland zum ""Masterplan Migration"" von Horst Seehofer https://t.co/5XPaUs9hrE",neither
"Sehr geehrte Frau Dr. Weidel.ich schäme mich mittlerweile Deutscher zu sein mit dieser Politik von Frau Merkel. Wir Bundesbürger werden nur noch verhöhnt und es wird Zeit, dass Sie als Afd Deutschland wieder auf Kurs bringen. Freundliche GrüßeEric Preu",positive
"@Alice_Weidel Liebe Frau Dr. Weidel, Sie sind und bleiben eine Heuchlerin. Sie wissen: Ein ablehnender Asylbescheid  muss zunächst rechtskräftig sein. Erst mit der Rechtskraft endet die Ausreisefrist des Ausreisepflichtigen. Solange können Sie ihn nicht festsetzen. Wann die Ausreisefrist",negative
"Alice #Weidel über #Frauenrechte, #Islam und die #EU. #Hyperion #BAMF #Asylkrise #Merkel #Seehofer #AFD  https://t.co/DP10vNfTCV via @YouTube",neither
@Alice_Weidel Frau Dr. Weidel sie bringen es auf den Punkt ! Merkel und Ihre Genossen Spalten mehr und mehr das Land mit ihrer unverantwortlichen Politik !,positive
@Gerard51430703 @Alice_Weidel Es ist eine Schande was sich die AfD in diesem Land erlaubt. Frau Alice Weidel sagen Sie doch Ihren Wähler endlich das Sie als ehemalige Managerin von Goldman Sachs nicht als Repräsentantin einer „Volkspartei“ geeignet sind. Und warum wollen Sie die Pendlerpauschale abschaffen?,negative
Frau Dr. Weidel nennt #Merkel einen Platzhalter als Kanzler während sie sebst sogar im Kontrast zum eigenen Parteiprogramm steht. Meckern ohne Lösung.#Bundestag @CDU @AfD #refugee #afd #Asylstreit,negative
Dr. Alice Weidel (AfD-MdB) Susanna ist ein weiteres Opfer von Merkels Politik!...mehr News Videos-&gt; https://t.co/wtJ5MAwlBC,positive
,positive
"Dr. Alice Weidel (AfD-MdB) ""Das einzige was ihrer Chaoskoalition in drei Monaten schnell und geräuschlos auf die Bühne gebracht hat, war die dreiste Erhöhung der staatlichen Parteieförderung für sie selbst""... mehr Video-&gt; https://t.co/wtJ5MAwlBC",neither
"@Alice_Weidel Sehr geehrte Frau Dr. Weidel,genau deswegen sollten sie abgeschoben werden, dann würden sie sich zweimal überlegen ob es sich lohnt in Deutschland Straftaten zu begehen.",negative
Bei Haushalts-Aussprache: Weidel wird nach erstem Satz gnadenlos ausgelacht https://t.co/v35t7v1jlF,negative
"@Alice_Weidel Sehr geehrte Frau Dr. Weidel, wenn Sie meinen, die Unterstützung für MIigranten falle unter Alimentation, dann fallen die Zuwendungen an die AfD Ihrer Logig nach unter das Lebensmittelgesetz: Zutaten zur braunen Soße!@claus_helle",negative
"Grüße gehen raus an Trixie von Storch, Alice Weidel, die #AfD, @jreichelt, die @BILD und Teile der @julisnrw ;) https://t.co/L41c5sdSoj",negative
,positive
"@Alice_Weidel Sehr geehrte Frau Dr. Weidel, :-) die einzige Chance ist, jetzt völlige Transparenz über die Situation in Deutschland im Zusammenspiel mit der EU zu bringen. Wir wünschen Ihnen die Kraft und Gottes Segen! https://t.co/eQevih8Hbo",positive
"Gibt es demnächt eine Homestory von Fr. #Weidel, die sie als den freundlichen Menschen, die liebende Partnerin und Mutter zeigt, die sie im Privaten ist?#ReconquistaInternet #noAfD #bundestag#ClaudiaRoth",negative
@tifftxxf MEMEAlice Weidel Powerlesbe Nr. 1,negative
"@silasgpunkt @BlaukePetry @kuduzu @BineStock Einfach die Aussagen von Gauland, Höcke, Weidel und Co lesen und das Wort Muslim durch Jude ersetzen.´Hier ist die Liste der ""Führer"".https://t.co/m5TtJGKqC9",negative
Rassistische E-Mail: AfD-Spitzenkandidatin Weidel spricht nicht mehr von Fälschung https://t.co/bDqnoCqz5Y via @welt,negative
"Dr. Alice Weidel (AfD-MdB) über Merkel ""Sie sind auf der ganzen Linie gescheitert, haben nichts erreicht außer mit allen kniffen und listen noch etwas länger auf den Sessel einer Kanzlerin zu sitzen"" #ltwby #ltwby18 ... mehr Video-&gt; https://t.co/wtJ5MAwlBC",positive
"@night2bloved @AfD Ja, Frau Ska macht den Wählern ein Angebot. So wie Frau Dr. Weidel, Frau Merkel usw.",neither
"Fr.Dr. Weidel,was sie zu dem Tot von Susanne gesagt haben trifft genau den Punkt. Ich habe nicht AFD gewählt, immer SPD.Aber was die etablierten Parteien den Bürgern mit dem Flüchtlingschaos zumuten, macht sie nicht mehr wählbar. Fr. Dr. Weidel, Sie sind gut.Weiter so. Grüße.R.M",positive
@gebirgsjager1 @Alice_Weidel @cducsubt @spdbt Sagt die liebe Frau Dr. Weidel aber nicht.,neither
"@Alice_Weidel Immer noch, liebe Frau Dr. Weidel? Und immer noch an erster Stelle? Ist das Selbstverliebtheit, liebe Frau Dr. Weidel, oder fühlen Sie sich unverstanden?",negative
Unterlassungserklärung unterzeichnet: Skandal-Rapper Farid Bang gibt im Streit mit Dr. Alice Weidel kleinlaut bei https://t.co/XX0wtAjAUG https://t.co/6IMlgGaSTN,positive
,positive
Alice Weidel hält die Pendlerpauschale für unnötig . Wohnort sei freie Entscheidung jedes Arbeitnehmers. So denkt die AfD also an die Sorgen der arbeitenden Bevölkerung. Ob BILD jetzt so großen Aufmacher schmiedet wie bei Flüchtlingskosten? https://t.co/rQ5uAsIVks,negative
@BirtheBarmbeck's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,neither
"@Alice_Weidel @AfD_Bayern Schadenfreude und Häme sind keine guten Berater, liebe Frau Dr. Weidel. Glänzen Sie zur Abwechslung doch mal durch gute und sachliche Politik zum Wohl unseres Volkes.",negative
@thofalkner Dumm- dümmer - #AfDBpt .Neoliberaler Dreck. Alter wein nun wieder in neuen Schläuchen. @Alice_Weidel @Joerg_Meuthen,negative
UND DIE DEUTSCHEN MÜSSEN BLECHEN#merkelmussweg#Entmerkelisierung#Drehofer@Alice_Weidel@AFD_HD@SteinbachErika@AFD@MalteKaufmann@Beatrix_vStorch@Joerg_Meuthen@AFDimBundestag@AFDBerlin@AFDKompakt@PoggenburgAndre@christianlueth https://t.co/uK9chRG6BX,neither
"@herbst__herz @Alice_Weidel Ich glaube, der will die liebe Frau Dr. Weidel nicht. Die ist ihm nicht dumm genug. Denn man kann ihr alles unterstellen: Scham- und Charakterlosigkeit, Hetze und Häme, nur nicht Dummheit. Ihre Anhänger merken nicht, dass sie nur benutzt werden.",negative
"@Alice_Weidel Liebe Frau Dr. Weidel, offenbar glauben Sie auch noch an den osterhasen und Weihnachsmann.....  Dieser Flunzen namens Merkel gehört zum Teufel gejagt.",negative
Berlin – Alice Weidel (AfD): Drohender Justizkollaps durch Asyl-Klageflut erfordert grundlegende Asyl-Reform https://t.co/RJnMVtywVF via @d24online,positive
@Sanic6 @Alice_Weidel Hat niemand behauptet. Es ging mir  - anders als Alice Weidel - lediglich um eine wahrheitsgemässe Darstellung der Fakten.,negative
"@Beatrix_vStorch #afdmussweg, #alexandergaulandmusswegg, @Alice_Weidel muss weg, @PoggenburgAndre muss weg @Uwe_Junge_MdL muss weg @Joerg_Meuthen muss weg.",negative
"@Alice_Weidel Liebe Frau Weidel,wie bitte  ""Deutscher Staat""?Lesen Sie doch bitte die Rede  Dr.Carlo Schmid des parlament. Rates 1948  Aussage des Dr.C.Schmid ich zitiere: ""wir haben keinen neuen Staat zu errichten,....demgemäß ist dieses Konstrukt ein staatsähnliches Konstrukt.",negative
"#AfD-Parteitag: Augsburger Hotel lädt offenbar #Gauland und #Weidel aus   https://t.co/67ikSynudQ  ich würde mit solchen ""Menschen"" auch nicht unter einem Dach verweilen wollen ....",negative
,positive
,positive
"@HansFranz111 @Alice_Weidel Eben weil Sie nichts verstehen, verschwenden Sie sich an die liebe Frau Dr. Weidel. Denken Sie doch mal darüber nach, dass uns Europa bis jetzt Frieden und Sicherheit gebracht hat. Wenn Sie das ändern wollen, müssen Sie AfD wählen.",negative
,positive
"@El_Rabiator @Alice_Weidel Nun gut, ich pflichte Ihnen nicht bei, wenn Sie Frau Dr. #Weidel ignorant &amp; dümmlich finden. Nicht mal entfernt. Wäre das so, ich sagte kein Wort gegen sie.",positive
Alice Weidel: „Dieses Land wird von Idioten regiert“ https://t.co/qGXRLxh49Q via @YouTube,positive
"@TakeoffJe @Alice_Weidel @ntvde Würde die AfD dieses Video von Frau Dr. Weidel (ohne Ton) an den Grenzen als Abschreckung abspielen, jeglicher Grenzübertritt würde verhindert werden.Dann könnte sich die Partei mangels anderer Sachthemen unverzüglich auflösen.Zwei Fliegen mit einer Klappe...",negative
"@Alice_Weidel @AfDimBundestag Alice Du bist im kommen, die Beste bist du sowieso!",positive
Deutschland in der Vorrunde raus. Ob Alice Weidel jetzt auch sagt AfD wirkt?,negative
,neither
"@Alice_Weidel Frau Dr. Weidel und wieder einmal werfebn Sie mit falschen Zahlen um sich. Zunächst bedarf es der Terminologie: von welchen Türken sprechen Sie? Jenen, die keinen deutschen Pass haben, jenen die auch den deutschen Pass haben? ....",negative
"@Alice_Weidel Können Sie das auch begründen, liebe Frau Dr. Weidel, oder können Sie das nicht? Ich behaupte jetzt mal, dass Sie nicht wollen, weil Begründungen es selbst Ihren Wählern erleichtern würden, Sie zu entlarven.",negative
,negative
,neither
,positive
"@Alice_Weidel Alice, Du hast doch nicht allen ernstes was anderes erwartet.Solange wir eine geistig verwirrte Diktatorin im Amt haben wird sich daran nichts ändern.Andere nennen das Verhalten der verwirrten"" Schizophren""",positive
Alice Weidel fordert Rücktritt von Merkel. Ich fordere den Rücktritt der kompletten AfD Fraktion. Begründung grober Schwachsinn und Verfassungsfeindliche Anträge wie auch Forderungen. #schwachsinnigeRassisten,negative
"Dr. Alice Weidel (AfD-MdB) ""Sie verschleudern den Wohlstand unseres Landes als gäbe es kein Morgen""... mehr Video-&gt; https://t.co/wtJ5MAwlBC",negative
@Alice_Weidel Geil super gemacht Frau Dr Alice Weidel!!!!! Das hätte auch von mir kommen können ich lache mich gerade kaputt geil!!!,positive
"@SFittkau @Peter_Ple @Alice_Weidel Ok, dann glauben Sie der lieben Frau Dr. Weidel weiter, und wundern Sie sich später. Ich hoffe für Sie, Sie werden sich nur wundern und nicht andere Widrigkeiten erleben. Meinen Sie, ich würde mir solche Mühe geben, wenn ich nicht glauben würde, dass von der AfD Gefahr ausgeht?",negative
"@DetlefWindhaus1 @13407_marc @AfD @Beatrix_vStorch Die liebe Frau Dr. Weidel, Frau von Storch und Herr Gauland, haben Schul- und Universitätsausbildung genossen uns sind doch ungebildet geblieben.",negative
"Dr. Alice Weidel (AfD-MdB) ""Susannas tot ist kein blinder Schicksalsschlag, Susannas tot ist die Folge Jahrelanger organisierter Verantwortungslosigkeit und eklatantes politisches Versagen in der Asyl u. Einwanderungspolitik...mehr News Videos-&gt; https://t.co/wtJ5MAeKd2",positive
,negative
,negative
"@clayzcrypto @Alice_Weidel Frau Weidel hat wieder einmal geschlafen...EU gab Heute früh bekannt, Gespräch über Zollunion werden gestoppt und somit auch keine weiteren Beitrittsverhandlungen.",negative
Dr. Alice Weidel AfD rechnet knallhart mit Merkel und der Regierung ab. 04.07.2018 https://t.co/Oi03p9K904,positive
AfD-Fraktion: Alice Weidel: Trumps Zugehen auf Russland ist aus deutscher Sicht zu begrüßen https://t.co/h5Y07VCBp7,positive
"@ContraAfD1 @Alice_Weidel Alice , Alice bitte besudeln Sie nicht unsere Demokratie!Einigkeit und Recht und Freiheit sind Fremdwörter für Sie und Ihre Nazipartei!",negative
"@m_ueberall @tietz_maik @Alice_Weidel Sie glauben doch nicht im Ernst, dass die gute Frau Dr. Weidel Ihnen darauf eine befriedigende Antwort gibt. So wie sie überhaupt keine Antworten auf Probleme gibt, die uns alle betreffen. Sie meckert nur über die Arbeit der anderen. Ist Ihnen das noch nie aufgefallen?",negative
,positive
,neither
,negative
,negative
"ich glaub kaum, dass sowas Dr. Weidel stört. HEIDELWEG....HEIDELBERG....VIA....HD............. @Alice_Weidel  oder? https://t.co/I29B2IoVlK",neither
"@faznet @JustusBender Ist die #AfD jemals mit Logik vorgegangen? Höcke stänkert gegen Homosexuelle, aber Weidel als Quotenlesbe, Flüchtlinge retten, indem man ihre Flucht verhindert usw....",negative
,neither
"@Alice_Weidel Ach ich wünschte mir, liebe Frau Dr. Weidel, Sie würden sich nur noch um Fußball kümmern. Das täte mir zwar Leid für den Sport, aber Sie würden dann keine Zeit mehr haben, Menschen zu verunglimpfen und Angst zum Zwecke des Stimmenfangs zu verbreiten.",negative
"@gaylsenkirchen Kleiner Einblick vom Chauffeur und Botaniker der Chefin: Obwohl Frau Dr. #Weidel den gaynialen Präserdenten Donald #Trump natürlich auch toll findet, trägt sie bei internen Kundgaybungen gelegentlich ihre Margaret-Thatcher-Maske.#AfD#noafd https://t.co/hKvz6zWkTR",negative
"@Alice_Weidel Weidel wo bleibt dein Aufschrei?! Oder bringt dir dieser Missbrauch politisch kein Nutzen,weil es Deutsche sind ?! https://t.co/7MNwqq5UmF",negative
"Frau Dr. Alice Weidel spricht es ja gekonnt aus mit der Ausplünderung eines ganzen Landes durch ""Target 2"" https://t.co/eBHZgA2bpG , doch jetzt müssen unbedingt Taten folgen !!! 😉🌈Ist es dazu erforderlich, das gesamte Konstrukt ""BRD-GmbH"" J E T Z T komplett auf-zu-lösen??? 😎😉 https://t.co/XyNlaI08Kn",positive
,positive
"@MagentusM @Alice_Weidel Nun, Frau Dr. Weidel?",neither
Meuthen spricht da sicherlich gerade von der Weidel. #AFD,neither
"@Alice_Weidel Ist da was dran, liebe Frau Dr. Weidel?",neither
Auf diese Fragen hat Alice Weidel keine Antwort mehr  https://t.co/bLk5t9YQnw,negative
Alice Weidel fordert den Rücktritt von Bundeskanzlerin Angela Merkel im Bundestag - 04.07.2018Mehr dazu im Bundestagsticker: https://t.co/ovUqea2Uka Entschuldigt das falsche Datum im Video: 04.07.2018 https://t.co/BpbmlNchwH...https://t.co/Y0SIoSUAFX https://t.co/GrFcViasBU,positive
,negative
Eröffne den Haushaltsausschuss und erteile das Wort der AfD-Fraktionsvorsitzenden Frau Dr. Alice Weidel...  - 1 https://t.co/0BPQXFzrCw,neither
"@zafcaiac @Alice_Weidel Weidel ist ein Schandmaul, ein verlogenes Stück und gehört in eine Besserungsanstalt",negative
"@Alice_Weidel Wissen Sie, liebe Frau Dr. Weidel, Sie werden es nicht glauben, aber hinsichtlich des Schmierentheaters stimme ich Ihnen sogar zu. Der Unterschied zwischen uns ist nur, dass Sie, gerade Sie, ein Schmierentheater nicht negativ bewerten dürfen.",negative
"@ZDFheute @AfD Wenn Alice Weidel so richtig sauer ist, cremt sie erstmal ihre Hände ein.",negative
"@Alice_Weidel Rechtsstaat statt Kollektivschuld, Frau WeidelDie meisten Flüchtlinge sind unauffällig, aber wenn Sie sich schon für Opfer stark machen wollen, wie wäre es dann Kriminalität als Ganzes zu bekämpfen und nicht nur wenn der Täter zu ner Minderheit gehört https://t.co/EoK9mZx3Lt",negative
"@Alice_Weidel Frau Dr. #Weidel, wie sähe Ihre Lösung aus + vor allem: Wie würden Sie erreichen, daß Menschen nicht mehr jämmerlich ertrinken, nicht in Lagern mißhandelt werden + in ihren Herkunftsländern Lebensbedingungen finden, die eine Rückkehr ermöglichen + Flucht/Migration unnötig machen?",negative
,positive
,positive
"@Alice_Weidel Frau Dr. Weidel: ""Herzlich Willkommen in der AfD.""Der 🇩🇪 Bürger:""Ist das tatsächlich so?"" 😱😱😱 https://t.co/wCZEl6b7GB",negative
"@Alice_Weidel Danke, danke - endlich hat uns Frau Dr. Weidel DIE Wahrheit und DIE Lösung hingeschmiert! Wer hätte gedacht, dass es wieder mal so einfach ist.",positive
,negative
@Kachelmann Der war wohl bei Frau Dr. Alice Weidel in Biel/Bienne zum Nachhilfeunterricht.,negative
Wenn @Alice_Weidel nicht mehr weiter weiß... /cc @JuergenKaufmann https://t.co/92k8qhMTun,negative
"@CTryphena na wo ist denn jetzt die Empörung der AfD??? Komisch nicht ein Statement von Gauland, Weidel oder Storch... https://t.co/8moeIuFrjd",negative
"@Alice_Weidel Armseliges Schmierentheater. Damit kennen Sie sich aus, Frau Weidel.",negative
"@Alice_Weidel Vermutlich würden die Eltern dir sagen: “Halt den Rand, Weidel.” Machst’s euch #AFD Typen eig Spaß Opfer solch abartiger Taten für eure widerlichen Zwecke zu instrumentalisieren? Ihr wartet doch nur drauf, dass sowas passiert, um euch dann drauf zu stürzen.. Bäh, pfui.. #noafd",negative
"@Alice_Weidel Um das Mädchen zu trauern ist ja in Ordnung Frau Weidel, aber den Tod des Mädchen zu nutzen, um zu hetzen, finde ich einfach nur geschmacklos und pietätlos. Einfach widerlich! Schämen Sie sich!",negative
"@Alice_Weidel Sie sind und bleiben widerlich, Frau Dr. Weidel.",negative
"@Hoeckewatch Die Rede zum Gesetzentwurf hält bestimmt Alice ""Kopftuchmädchen"" Weidel. 🤣😂🤪",negative
"@Alice_Weidel Verantwortung für Fehler übernehmen, liebe Frau Dr. Weidel, heißt, versuchen es in Zukunft besser zu machen und nicht ""den Schwanz einzuziehen"". Aber das kennen Sie nicht. Die Verantwortung der AfD-ler ist Behaupten und ohne Ernsthaftigkeit zurückrudern, wenn es brenzlig wird.",negative
"@Alice_Weidel Was sagen Sie zu den NSU-Morden, Frau Dr. Weidel?",negative
"Ist Klatschen und danach ""Händewaschen"" ein Symbol für irgendwas? (Weidel)Während der hörenswerten Rede Schäubles im Bundestag zur selbstermächtigten Schweigeminute eines AfDlers #LastRT",negative
"@Hackymania1 @Alice_Weidel Am besten von der lieben Frau Dr. Weidel, nicht wahr? Obwohl sie nicht mal weiß, was eine Bananenrepublik ist, und sonst auch nichts.",negative
@Alice_Weidel Liebe Frau Weidel  bitte bitte kämpfen Sie für  uns Deutsche. Ich kämpfe gerne mit. War schon öfters bei AfD Sitzungen. Wähle mit Sicherheit niemand von den Altparteien.,positive
"Dr. Alice Weidel - Rede vom 04.07.2018. #Deutschland ist ein #Narrenhaus, das #Kanzleramt die Zentrale! Wie lange noch, Frau #Merkel…?#AfD #Bundestag @Alice_Weidelhttps://t.co/jDdrI4GPwU via @Politleben",positive
"#AfDDr. Alice #Weidel - bekennende Rassistin, schlechte Lügnerin, Heißluftproduzentin         muss mit unseren Steuergeldern durchgefüttert werden. https://t.co/8jNIqcongy",negative
"@LeipzigSyd @Alice_Weidel @AfD Ich glaube nicht. Dafür ist die liebe Frau Dr. Weidel zu schlau. Sie weiß schon, was Sie ihren Anhängern erzählen muss, damit sie kollektiv hurra schreien, und die merken alle nicht, dass sie verladen werden.",negative
"Ich habe ein Video zu einer @YouTube-Playlist hinzugefügt: https://t.co/Wqqk18NUvD Alice Weidel: Frau Merkel, treten Sie zurück!",positive
"@Alice_Weidel Sehr geehrte Frau Dr. Weidel, ich wünsche Ihnen viel Erfolg bei beim BPT.",positive
"@Vonni__ @AfD Wer ""die""? Die liebe Frau Dr. Weidel, oder Frau von Storch?",negative
"@Alice_Weidel An dieser Stelle, liebe Frau Dr. Weidel, möchte ich mich nicht zur Qualität der Reformpläne äußern. Dazu kenne ich sie zu wenig. Aber ich finde es unerhört, dass jemand wie Sie, deren Partei auch nach Jahren noch kein tragfähiges  Rentenkonzept vorweisen kann, beim Jammern und",negative
